Target,Stance,Text
Russia,-1,Emperyalist Oligark Putin ve avanelerine en iyi tokatı yine SSCB ruhunu taşıyan Rusya Halkları veriyor!! Ukraynaya ABD nin uçak gemisi diyenler Lenin ve Stalini hiç anlayamamış Troçkist kafalılardır. Ukrayna Halkının egemenlik hakları ihlâl edilemez.
Ukraine,1,Ukrayna başkanı asla ülkeyi terk etmeyeceğim demiş. Valla helal olsun ne diyelim umarım kaybetmez ukrayna :((
Ukraine,1,"Ukrayna, Rusya'nın ikinci dalga füze saldırısını başlattığını açıkladı."
Ukraine,1,Rusya büyük kumar oynuyor sanki. Ukrayna suriyenin çeyreği kadar dayanabilse yeter.
Russia,-1,Rusya ukranya yi NATO ya almayın dedi. Haklimi kakli. Adamın burnunun dibine kadar girersen oda seni uzaklaştırır. #savaş
Russia,-1,İşin ilginç tarafı  Avrasyacılar çok acayip. ABD'nin 20 sene evvel 11 askerinin başına çuval geçirdiğini unutmazlar ama Rusya'nın daha iki sene evvel 34 askerini katlettiğini hatırlamazlar.Rusculuk böyle bir şey
Ukraine,1,Rusya sıcak denizler politikan batsın Ukrayna'da senin gibi sarışın rahat bırak insanları
Ukraine,-1,"Rusya, Odessa'da Ukrayna Donanması'nı hedef aldı!"
Ukraine,1,"Eyy Putin, gelde Sumi’de askerlerinin cesetlerini topla, kokmaya başladılar. Sumi yarın düşerse, mücadele kharkiv de devam eder, kharkiv düşerse, poltava da horlivka da direniş devam eder. Onlar da düşerse başka yerde başlar. Ukrayna inşallah rus’a mezar olacaktır"
Ukraine,-1,Ukrayna kendi ülke çıkarına değil AB’de AB ve nato çıkarlarını Rusya aleyhine gözetirken bu duruma kendisi düştü  Şunu anlayın ;Rusyanın 100 km ötesime ABD/ NATO nükleer füzelerinin yerleştirilmesinde insan halları falan yoktur  Burada Ukrayna halkını harcamaya hazır olmak vardır
Russia,-1,#Ukraina ALLAH BELANİZİ VERSİN AMERİKA VE RUSYA olduğunuz yerde huzur yok
Russia,1,"@emrkongar @merdanyanardag  Rusya'nın hamlesi işgal değil, bilakis ülke çıkarlarının 100 sene sonrasını düşünen vizyon sahibi bir devlet politikasının satranç  hamlesidir."
Russia,1,"Ukrayna’ya arkanızdayız diyen NATO, ABD, Avrupa Rusya’nın saldırıları karşısında ekonomik yaptırımdan başka bir şey yapamayacaklarını gösterdi !   Demek ki her şey para değilmiş, Rusya yaptırımları çünkü umursamıyor,  Silahın varsa ordun sağlamsa inancın varsa ayakta kalırsın,"
Ukraine,1,"Putin'in Ukrayna'ya açtığı savaşa amasız, fakatsız karşı çıkmak insan olmanın bir gereği. Ama tutarlı  olmak için Rusların Moskova'da  yaptığı gibi, kendi ülkenin muktedirinin, devletinin  savaş ve çatışma  politikalarına karşı ses çıkmayı gerektirir. Diğer biraz... oluyor"
Ukraine,-1,Oturduğumuz kafese Rusya Ukrayna savaşı yorumları: Rusya Ukraynaya girmiş Nasıl ya baya orduyla! Yok futbol takımıyla #RusyaUkraynaKrizi #Rusya
Russia,-1,Aynen kanka siz NATO’nun mu siki daha büyük Rusya’nın mı derken bisiklet süren Ukraynalı çocuğun kafasına bomba düşüyor. NATO’nun da amk Rusya’nın da.
Russia,-1,"Putin gibi bir lider, Rusya gibi büyük bir bürokrasi bile on yıllar süren iktidarları ve otoriter yönetimleri ile yoldan çıkıyormuş.  Dünya bundan büyük ders çıkarmalı.  Otoriter devletlere ve liderlere pabuç bırakmamalı.  Demokratikleşmeyen ülke dünya sisteminden dışlanmalı…"
Russia,-1,Rusya amınkoym köpek #savas
Russia,-1,"NATO, Rusya'nın eylemlerini Avrupa-Atlantik güvenliğine bir tehdit olarak görüyor   - İttifak bildirisi"
Ukraine,1,ABD Başkanı Biden: “Rusya'ya yıkıcı yaptırımlarımız olacak.” Rusya’ya karşı Ukrayna’nın cesur insanlarının yanındayız”
Ukraine,1,"Ukrayna'nın tek yapması gereken direnmek. 10 gün dayansınlar Rusya'da halk Kremlin'i basar, Putin'i asar"
Ukraine,-1,Devlet yönetiminden bi haber olanlar ülkeyi ne hale getirdiklerini Ukrayna'da gördük
Russia,-1,Amerika’dan mı daha çok nefret ediyorum yoksa Rusya’dan mı diye düşünürken aklıma Avrupa Birliği denen şer yuvası geliyor ve karar vermek iyice zorlaşıyor
Ukraine,-1,"Rusya Merkez Bankası, durumu kontrol altına almak için döviz piyasalarına müdahale edeceğini açıkladı."
Russia,1,ASLINDA TÜRKİYE-UKRAYNA KONUSUNDA TÜRKİYE GERÇEKLERİ İLE NE KADAR ÖRTÜŞÜYOR UKRAYNA'NIN YANINDA DURMAK AMERİKA'NIN YANINDA DURMAKTIR RUSYA'NIN YANINDA DURMAK TÜRKİYE'NİN YANINDA DURMAKTIR TÜRKİYE GERÇEKLERİ İLE ÖRTÜŞÜR.
Russia,-1,"Nato, AB ve BM'lerin haklı Rusya tepkisine diyecek bir sözümüz yok... Ancak aynı haltı ABD ""kılıfına daha iyi uydurarak"" yediğinde bu kurumların nasıl sus pus olduğunu da tekrar not düşmek lazım."
Russia,1,"Rusya #odessakatliamı ‘nın öcünü alıyor. Topyekün bir saldırı var. Bu iş kolay bitmez. Kimse de kolay kolay tepki veremez. Anca, ekonomik ve siyasi yaptırımlar olur. Ama Rusya gerçekten fazlasını istiyor bu sefer…"
Russia,1,"Savaş çıkar mı, diye soranlara dünkü Beyaz Saray açıklamasına bakmalarını öneririm:   Rusya ile savaşmayacağız ya da askerlerimizi Rusya ile savaşması için Ukrayna’ya göndermeyeceğiz’  Batı’ya güvenen Ukrayna ve tüm ülkere bir kez daha geçmiş olsun."
Russia,1,"Rusya Dışişleri Bakanı Sergey Lavrov, Rusya'nın tüm ülkeler ile diyaloğa hazır olduğunu söyledi."
Russia,-1,"NATO bildirisi: ""Rusya'nın eylemleri Avrupa güvenliğini tehdit ediyor ve stratejik sonuçlar doğuracak. Müttefiklerimizi korumak için ne gerekiyorsa yapmaya devam edeceğiz."""
Ukraine,1,"Mazlumun dini, dili, ırkı yoktur. İnsanların öldüğü hiç bir dava haklı değildir. #Ukrayna  #SavaşaHayır"
Ukraine,-1,gerçek süper gücüne gereksizce efelendin% Yani birazda müstehak!  Kim anlaşıp abd ile müttefiklik yapmış ise zararla kaybeden o ülke olmuştur. Sana silah satmanın ötesinde abd senin için ne yapabilir di? Hiç!  Onlarla bir olup abad olan bir millet daha olmadı% İşin özü;+ #Ukrayna
Russia,-1,"Rusya, işgal altındaki Kırım topraklarından Ukrayna'yı bombalıyor #Ukraina #UkraineRussie"
Russia,-1,"Rusya’ya şimdi dur denmezse bir gün bu savaş bize de gelir.   Güç sahibi ne ister? Tabii ki daha fazla güç.  İstediğinde bir ülkeyi işgal edebileceğine kanaat getirirse Rusya, burada duracağını artık kimse garanti edemez. #Kiev"
Russia,-1,"""Siyonizm bir timsahtır. Alt çenesi Rusya, üst çenesi Amerika’dır. Kuyruğu İsrail, gövdesi işbirlikçi yönetimlerdir.""  Prof. Dr. Necmettin ERBAKAN"
Ukraine,-1,Rusya en fazla bir hafta için ukraynanin  tamamini  alır rusya bu saatten sonra geri adım atmaz atarsa bütün dunyadaki itibarini kaybeder
Russia,-1,"Rusya'nın saldırısı bana korkunç geliyor.  Bağımsız bir ülkeyi, velev ki kendi isteğiyle Nato'ya üye oldu, işgale kalkışması tam anlamıyla haydutluk. Kırım'ı alması da öyle ama kimse ses çıkarmadı."
Russia,-1,Cin diyorki biz ABD nin Ukrayna ya silah verdiği gibi biz Rusya ya silah vermedik Rusya gerekeni yapıyor Diyor yani Rusya nin yanındayız diyor .Zavallı Rusya Cin ne zaman sana ağabeylik yapmaya başladı Biz Türk milleti hedeflerinizi biliyoruz Allah belanızı verecek Rusya ve cin
Ukraine,-1,"Sosyal medyanın manüplasyonu ile bir komedyenin devlet başkanı seçilmesi ukrayna halkının RUS tehlikesine karşı hazırlıksız yakalanmasının en büyük sebebidir. Liderlik özelliği olan başkanlar,her türlü savaşa karşı halkını en iyi şekilde hazırlar ve motive eder. LİDER LİDERDİR..."
Ukraine,1,#StandWithUkraine Ukrayna umarım bu savaşta kötü olmaz
Russia,-1,NBC: Biden’ın önüne geniş çaplı bir siber saldırı menüsü sunuldu. Seçenekler şöyle;  ● Rusya’daki internet erişiminin kesilmesi. ● Elektriklerin kesilmesi. ● Demiryolu makaslarına yönelik müdahaleler.
Russia,1,#Ukraina Eğer Türkiye Ukrayna'ya yardım ederse ayvayı yer Rusya çok büyük tehdit etti sakın karışmayın dedi
Ukraine,-1,"Arap Baharı'nda Suriye'ye Irak'a Mısır'a Libya'ya rejim ihraç edenler, şimdi Rusya'nın saldırgınlığını kınıyorlar."
Russia,-1,"Avrupa Birliği, Rusya'ya gıda ihracatını durdurdu. Rusya ithal ettiği gıda’nın %40’ından fazlasını AB karşılıyor.   The #EU to stop the export of their food products to #Russia."
Russia,1,Bu ülkenin bu durumda olmasının tek suçlusu  Zelenski  dir adam komedyen ve devlet yönetimini dış politika yi yönetemedi ve bunun sonuç Ukrayna halkı  savaş soktu  #Ukrainian
Russia,-1,"Rusya'nın AB ve ABD işbirlikçisi Ukrayna'ya yaptığı operasyon Karadeniz jeopolitiğinde orta ve uzun vadede Türkiye'nin de çıkarınadır. Karadeniz'de yeni Dedeağaç üsleri kurulmayacak, Kırım'dan NATO tehdidi gelmeyecek. Bunu göremiyor muyuz?"
Ukraine,-1,"Bunlar 3.dünya savaşının ayak sesleri… Bunlar Puti’nin,Dünya’nın büyük lideri olucağının ayak sesleri. Bunlar ABD’nin gücünün biteceğinin ayak sesleri. Bunlar avrupa birliğinin dağılmasının ayak sesleri. Türkiye ve Rusya’nın birlik beraberlik içinde çoook güçlenecek"
Russia,-1,"Yüce Rabbim hiç kimseyi, ""Batı kışkırttı, Rusya kışkırdı"" ezberiyle, SSCB'nin 1991'de yıkıldığını bir türlü farketmeyip Putin'in emperyalizme karşı savaştığını sanacak ve Rusya'daki oligark zihniyetini savunacak kadar akıl ve izan yoksunluğunda bırakmasın 🙏"
Russia,-1,daha 3 ay önce kharkiv'deydim. insanları çok sıcak kanlıydı ve halkın büyük çoğunluğu gariban sayılırdı ki binaların çoğu eski sovyetler yapımı. savaşta ölen yine garibanlar ananı *** senin rusya
Russia,1,"Askeri teknoloji üreten bir ülke ki Dünya üzeri deki savaş makinelerinin %65 i'nin menşei kendisine ait Rusya şuan herkesin düşünebildiğinden fazlasını yapabilecek bir ülke sadece sahip olduğu askeri teknolojiyle savaşmıyor zekasıyla da sahada,.."
Russia,-1,Profil kilitli Kremlin Rusya savaşa hayır etiketledim  unutup  ay açayım bari geri 🤪
Russia,-1,Günümüz dünyasında tank ile füze ile işgal yaparsan kendi ayağına şıkmış olursun.Putin bence kendini bitirdi. Ekonomik yaptırımlara dayanamayacaklar. Kendi halkı da dahil  neredeyse tüm dünyayı karşılarına aldılar.#Ukrayna
Ukraine,-1,"Virüs, depremler felaketler derken görmediğim ne kalmıştı derken Dünya savaşını unutmuştum. Bu arada Rusya içinden geçer"
Ukraine,1,"Ukrayna Büyükelçiliği, Rusya'ya karşı Türkiye'den yardım istedi."
Russia,-1,"#Ukrayna #StopWar savaşın dini dili ırkı yoktur. Ağlayan anaların, ölen insanların ahı peşini bırakmasın.Allah belanı versin Putin"
Russia,1,"Rusya’dan “Putin” diye bahsetmek, zaten sorunun buraya kadar gelmesine sebep olan temel şey, küçümseme bence. Karşında bir devlet ve devlet aklı var. Putin yerine başka biri olsa, başka şeyler olacağını düşünmek saflık, yine bence."
Russia,1,Kremlin: Rusya demir bir perdenin arkasına hapsedilemez. Rusya'nın operasyonu Ukrayna'yı Nazilerden temizlemek için başlatılmıştır (Sputnik/Reuters)
Ukraine,-1,Şerefsiz ABD .AB. NATO Rusya’yı Irak Suriye Pakistan libya sandı hadi girin götünüz yiyorsa Rusya’ya
Ukraine,-1,"Siz adamların arka bahçesi gibi gördüğü ülkelerde adamlara tehdit oluşturacak numaralar çevirin, sonra da elinde nükleer silahı olan adama yaptırım uygulayarak 2. kez tehdit edin. Dünya Rusya'nın üzerine çok fazla gidiyor bana göre. Sonucu gerçekten bir dünya savaşı olabilir."
Russia,-1,Ukrayna’dan Moldova’ya geçiyor; Putin delirdi iyice
Russia,-1,Avrupa yavşaktır.  Rusya ya ciddi bir ekonomik tepki yeterli. Bir yılda Rusya dağılır.  Çinin kucağı. Bırak düşsün. Ekonomik yaptırım tek çözüm.
Russia,1,"Birisi de şey yazmış, rusya savaş istiyorsa türklerle savaşsın, ne öyle sarışın civcivlerle savaş mı olur demiş. Sen gripten korkup evden çıkamayan adamsın la, kendine gel."
Russia,-1,"İngiltere Parlementosunda Rusya'ya hitap edilirken ""Pariah state"" tabiri kullanılıyor. Bu da uluslararası toplumdna dışlanmış devlet anl*** gelir.  Bunun sebebi olarak da Rusya'nın uluslararası hukuku büyük bir ölçüde çiğnemesi olarak görüyorlar."
Russia,-1,Lan rusya kendini niye bombalıyo
Russia,-1,Ohooo Rusya'ya direkt savaş ilan edelim
Ukraine,-1,Öngörü budur.Rusya Heryerden girdi
Ukraine,1,Almanya'dan  Ukrayna'ya müthiş destek.  Şimdi Rusya düşünsün bakalım🙃
Ukraine,1,"#Ukrayna polisi, günün başından beri #Rusya'nın 203 saldırı düzenlediğini ve savaşın neredeyse Ukrayna'nın tamamında devam ettiğini açıkladı."
Russia,-1,"Afrinde, Serêkanîde TR Kürt bölgesine saldırdığında emperyal güçlerin sessiz kalışının, bir iki cılız kınamanın aslında “seni askeri olarak engellemeyeceğim rahat ol” demek olduğunu Kürtlerden sonra Ukraynalılar öğreniyor. Bu savaşta Rusya gibi diğerleri de masum değil #NoWar"
Russia,1,Her vurduğun gol olsun Rusya #Ukraina
Ukraine,1,"Dünya devletleriyle yaşayacağı muhtemel her türlü sorunun çözümünü sadece ve sadece askeri güçle sonuçlandırabileceğini düşünen bir Rusya ve Putin var. Öyle ki; Ukrayna için “biz bir ulusuz, birimiz olmadan ötekimiz yaşayamayız”sözleri ile bilinen Putin'in geldiği nokta ortada."
Ukraine,1,İki köpek balığına yem edilmek istenen Ukrayna halkına yardım et Allah’ım!
Ukraine,1,"Gelmezdi. NATO, insanlık tarihinin gördüğü en karanlık terör örgütü... Ukrayna'da darbe yaptırdı, iktidarı Neo Nazilere verdi, ardından da Rusya'nın önüne attı Nazileri..."
Ukraine,-1,"İşte gerçek Amerika !  Karşılarında Irak Suriye Mısır Libya olsa idi,çoktan girip sözde diplomasiyi getirdik zırvalarını anlatacaktı.  Git bakalım Rusya'ya !"
Ukraine,1,"Putin'li Rusya Ukrainian yutuyor, Amerika her zaman ki gibi seyrediyor! olan yine çoluk, çocuk, masum halka oluyor. Allah masum #Ukraina halkının yadımcısı olsun."
Ukraine,-1,Çünkü rusyayla savaşmaya maçanız yemiyo irana bile Rusya korkusundan saldıramiyosunuz
Ukraine,-1,"Rusya'yı sıkıştırmak pek kolay olmayacak gibi...  (Bu arada tabii Çin'in de Rusya'ya karşı çıkıp, kendisine ait olan Tayvan'ı almasını engelleyecek bir siyasi çizgiyi benimsemesi zor.)"
Russia,-1,"Rusya durdurulamazsa, Azerbaycan dahil tüm Sovyet zamanında kaybettikleri toprakları zamanla geri alacaktır..."
Russia,-1,Bu insanlara bu soğuk günlerde bu acıları yaşatanlar rabbim soyunuzu kurutur inşallah ABD RUSYA İNGİLTERE KAN İLE BESLENENLER
Russia,-1,Dünyada hiç bir çocuk bunu haketmiyor. #Putin zalimlikten ötede bir tavır sergiliyor. Ne işiniz var halk ile.   @Rusya Allah sizi kudreti ile bogacaktır
Russia,1,"Türkiye içi boşaltılmış sömürü kavramlarına dayalı boş siyaset gündemleri ile seneler kaybetti. Büyük devlet olmak için bilim ve teknoloji odaklı yönetim lazım. Rusya başlamışken burada neden dursun? 1938 den bu yana Atatürk çizgisinden sapmasak, bu durumda olmazdık."
Russia,-1,"Avrupa Nato Abd ve Rusya’nın itidir.  Bak Suriye ‘ye nasılda anlaşıyor, Rusya ile Abd. Biz rus uçağı düşürdük. Nato neredeydi. Onca bedeli ödedik. Öz savunmanızı yapın. Kalbimiz sizinle."
Ukraine,-1,Rusya'nın operasyonu işgal değil NATO tehdidine karşı savunmadır.
Russia,-1,Savaş karşıtı olmalarına rağmen Rusya savaş başlatıyor. Tam bir şerefsizlik. En çokta bizim etkileneceğimiz dönem başladı.  #Ukraina
Ukraine,-1,Eyy Ukrayna seni fena sattık diyor.! Geçmiş olsun Ukrayna ! ABD emperyalizmine bel baglarsan sonucuna da katlanacan.!
Russia,-1,Rusya sivil halkı hedef almayacagini söylemiş. Umarım hiç bir Can'a zarar gelmeden konu kapanir.
Russia,-1,Ama şunu kenara yazın Putin bu işten en büyük zararlı çıkacak ve bunun acısını Rusya çekecek. Dünya hiç bir diktatöre kalmadı.
Russia,1,QMK ukrayna da turkiyeden yardim istemis.... bize bulasmayin rusya bizi sker ya
Ukraine,1,"Ukrayna Büyükelçiliği, Türkiye’den yardım istedi.   ‘Rusya, Ukrayna’ya karşı bir savaş başlattı. Barışçıl Ukrayna şehirleri bombalanıyor. Stratejik ortağımız Türkiye’yi ve dost Türk halkını bu zor zamanda bizi desteklemeye çağırıyoruz.’"
Russia,-1,"Rusya, Çin filan masum değil. Hatta Allah dünyaya bir Çin hakimiyeti yaşatmasın. Ama şuan dünya sahnesinde ABD var ve ABD'nin arkasındaki akla hiçbir zaman ses çıkarılmaması Ukrayna'daki savaşın asıl nedenidir. Bu düzenden yararlanan her güç artık istediği yeri işgal edecektir."
Russia,-1,NATO: Rusya'nın #Ukrayna'ya yönelik korkunç ve haksız saldırısını ve Belarus'un buna katılımını en güçlü şekilde kınıyoruz. -AJ
Ukraine,-1,Zelenski'nin daha fazla direnmesi katliam'ı çağırmaktır. Rusya karşısında başarı sağlaması imkandızdır.. Uykrayna'nın Rusya ile baş edebilecek bir askeri gücü yoktur.  Avrupa'nın sana verebileceğiz bir şeyi yoktur. #UkraineRussia  #Zelenski
Russia,1,Savaş sıradışı ve nitelikli beyinler için saçma ve anlamsızdır. Fakat ülke yönetimleri sıradan ve dümdüz politikalar eşliğinde ilerlediğinden dolayı savaşlar gerçekleşir. Bazen adım atmak gerekir savaş yine dünyayı her yerde ateşe çeviren ABD yüzünden çıktı. Rusya gayet haklı.
Russia,-1,"İngiltere Başbakanı Boris Johnson, Putin'in Ukrayna'daki saldırganlığını Miloseviç'in 1998/99'daki Kosova'dakine benzetti. Johnson, ""Putin'in yaptığı, Slobodan Miloseviç'in Kosova'da yaptığının aynısı,  +"
Russia,-1,Bir de geçen gün kalkmış Putin'i övmüştüm. Bırak şunu. Zalimin teki. Pislik herif. Emperyalist pislikler. Ne Abd ne Rusya. Al birini vur diğerine!
Russia,-1,"Rusyanın derdi dombas kırım falan deyil,oraları başlamak için sebeb.  Rusya Avrupaya dalarsa hiç şaşırmayın.  Ukraynayı Afganistanla kıyaslıyanlara sunu diyeyim,Afganistanda direnen halk vardı ama Ukraynada ve Avrupada öyle birşey yok."
Russia,1,"Tüm Avrupa, askeri gücünü birleştirse şu anki Rusya'nın askeri gücüne ulaşması mümkün değildir. Ayrıca Rusya'nın yeraltı yerüstü kaynaklarının değer büyüklüğü yadsınamaz."
Ukraine,1,Ukrayna ne kadar dayanır kestiremiyorum. Eğer batı yeterli ve etkili silahlar verirse haftalarca sürecek bir direniş mümkün olabilir. Böyle bir durum olursa ben olayların hızla değişeceğini ve batı devletlerin de işin içine gireceğini düşünüyorum. Ukrayna teslim olmamalı
Russia,-1,antimilitarist oldugum icin rusya'yi kiniyorum ve black sabbath dinliyorum
Ukraine,1,Savaş cidden korkunç... Kaçınılmaz olmadıkça bir cinayet...   Dualarım Ukrayna halkı ile 🇺🇦❤  #Ukraine #Ukrayba
Ukraine,-1,"Rusya'nın bu girişimi, 3. Dünya Savaşı'na giden sürecin bir parçasıdır. İleriki zamanda; Bu noktaya gelen vahşi kapitalizm yüzünden daha çok insan zarar görecek, ölecek fakat sonunda kapitalizm yok olacak. Özgür bir dünya için yaşasın Anarşizm! ✌️"
